row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
165,MeasureCode,scip-inf-4,DIST,stage2,False,NONE,0.9,,代码与Condition和MeasureName一致，是有效的手术感染预防指标
166,Sample,xx patients,FI,stage1,True,FI,0.95,,值'xx patients'不符合数字格式，应为整数+空格+patients
170,Sample,6xpatients,FI,stage1,True,FI,0.95,6 patients,格式错误，正常应为数字+空格+patients，当前为6xpatients
170,CountyName,marshall,DIST,stage2,False,NONE,0.9,,与城市、州一致，且出现在正常样例中，分布异常为误报
170,City,guntersville,DIST,stage2,False,NONE,0.9,,Guntersville是AL的真实城市，与州和邮编一致，分布异常为误报
171,HospitalName,marshall medical cenxer norxh,T,stage1,True,T,0.95,marshall medical center north,"Typo: 'cenxer' for 'center', 'norxh' for 'north'; matches known hospital in Guntersville, AL"
171,HospitalOwner,government - hospital district or authority,DIST,stage2,False,NONE,0.9,,Value is a normal sample and consistent with hospital type; no error detected
174,Score,empty,MV,stage1,True,MV,0.98,,Score为'empty'是缺失值哨兵，且Sample为0 patients，无可用分数，符合MV定义。
174,MeasureCode,ami-7a,DIST,stage2,False,NONE,0.95,,MeasureCode 'ami-7a' 与Condition、MeasureName、Stateavg一致，属于AMI相关代码，正常。
175,Score,empty,MV,stage1,True,MV,0.9,,缺失哨兵 'empty' 表示无数据，样本为0符合上下文，但仍需转换为标准缺失值。
175,Address,8000 alabama xigxway 69,T,stage1,True,T,0.99,8000 alabama highway 69,'xigxway' 与高频值 'highway' 编辑距离为2，极可能为拼写错误。
177,MeasureCode,hf-x,FI,stage1,True,FI,0.9,,"Value 'hf-x' contains 'x' where a digit is expected, violating the observed pattern of dash-separated lowercase letters plus digits; normal samples like 'hf-3','hf-4' for heart failure suggest a digit should follow 'hf-'."
180,City,guntxrsvillx,T,stage1,True,T,0.95,guntersville,当前值'guntxrsvillx'与真实城市'Guntersville'（AL 35976）仅有字符替换（x→e），且与整行State/Zip一致，确认为拼写错误。
182,State,xl,VAD,stage1,True,T,0.98,al,"City 'guntersville' and CountyName 'marshall' are in Alabama, and Stateavg is 'al_pn-4', so State should be 'al'; 'xl' is likely a typo."
187,Score,95x,FI,stage1,True,T,0.95,95%,Value '95x' is a typo for '95%'
187,ProviderNumber,10010,DIST,stage2,False,NONE,0.9,,"Valid ID format, matches normal samples"
189,City,guntersville,DIST,stage2,False,NONE,0.95,,"Guntersville is a valid city in AL, consistent with State and HospitalName."
189,ZipCode,35976,DIST,stage2,False,NONE,0.95,,"35976 is the correct ZIP code for Guntersville, AL, consistent with City and State."
190,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0患者，Score不适用，空值合理
190,MeasureCode,scip-inx-4,VAD,stage1,True,T,0.99,scip-inf-4,拼写错误，与MeasureName和Stateavg不一致，应为scip-inf-4
193,Stateavg,al_scix-vte-2,VAD,stage1,True,VAD,0.95,al_scip-vte-2,"MeasureCode is scip-vte-2, but Stateavg uses 'scix' instead of 'scip', violating cross-column dependency; 92% of such cases have al_scip-vte-2, clearly a typo."
196,ZipCode,3x23x,FI,stage1,True,FI,0.95,35233,"Value contains letters 'x' instead of digits, likely OCR error for 35233 (Birmingham, AL ZIP)."
199,HospitalType,acute care hosxitals,FI,stage1,True,T,0.95,acute care hospitals,与唯一合法值 acute care hospitals 相比，多了一个 x 少了一个 p，为拼写错误
199,Condition,heaxt attack,FI,stage1,True,T,0.95,heart attack,heart attack 错误拼写为 heaxt attack，r 误为 x
199,Score,empty,MV,stage1,False,NONE,0.95,,Sample 为 0 patients，Score 缺失合情合理，并非错误
201,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,0.99,,该值与正常样例'voluntary non-profit - private'完全一致，属于合法值，前序标记为误报。
206,City,birmingham,DIST,stage2,False,NONE,0.95,,正常样例中包含 'birmingham'，且与同行 State 'al' 一致，上下文合理，前序标记为误报。
207,City,birmixgham,T,stage1,True,T,0.95,birmingham,与高频城市 'birmingham' 仅一个字符差异，且地址及州信息支持，属拼写错误
207,PhoneNumber,2058383122,DIST,stage2,False,NONE,0.7,,号码格式正常，区号205与州AL匹配，分布异常可能因号码唯一性所致，无明确错误证据
208,Score,x5%,FI,stage1,True,FI,0.95,,Score应为数字后跟'%'，当前'x5%'中'x'不是数字，不符合百分比格式。
208,HospitalName,st vincents east,DIST,stage2,False,NONE,0.98,,'st vincents east'在正常样例列表中直接出现，属于合法值，标记为误报。
208,ProviderNumber,10011,DIST,stage2,False,NONE,0.9,,'10011'符合'100XX'的常见模式，且同行其他列无异常，无充分证据表明是错误。
210,MeasureName,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,VAD,stage1,True,VAD,0.99,pneumonia patients assessed and given influenza vaccination,"MeasureName for pn-7 should be 'pneumonia patients assessed and given influenza vaccination', but current value uses 'x' instead of spaces, violating cross-column dependency."
212,City,bxrmxngham,T,stage1,True,T,0.95,birmingham,与正常样本 'birmingham' 编辑距离2，且所在州 AL 有该城市，明显拼写错误
213,ProviderNumber,x00xx,FI,stage1,True,FI,1.0,,ProviderNumber 应为5位数字，当前 'x00xx' 包含非数字字符，不符合格式。
213,HospitalType,acutx carx hospitals,FI,stage1,True,T,0.95,acute care hospitals,'acutx carx hospitals' 是 'acute care hospitals' 的拼写错误，字符替换导致。
216,HospitalOwner,volunxary non-profix - privaxe,FI,stage1,True,T,0.99,voluntary non-profit - private,"Typos: volunxary->voluntary, non-profix->non-profit, privaxe->private; matches normal sample"
216,CountyName,jeffersxn,T,stage1,True,T,0.99,jefferson,Typo: jeffersxn->jefferson; edit distance 1; consistent with City/State
217,PhoneNumber,2058x8x122,FI,stage1,True,FI,0.9,,包含非数字字符'x'，不符合10位数字电话号码格式
218,HospitalOwner,voluntary nonxprofit x private,FI,stage1,True,T,0.95,voluntary non-profit - private,拼写错误，应为 'voluntary non-profit - private'
219,Stateavg,al_ami-1,DIST,stage2,False,NONE,0.95,,Stateavg由State和MeasureCode组合而成，当前值'al_ami-1'与同行的State='al'和MeasureCode='ami-1'完全一致，且与正常样例格式匹配，无错误。
221,HospitalOwner,voluntaryxnon-profitx-xchurch,FI,stage1,True,FI,0.95,voluntary non-profit - church,Contains 'x' replacing spaces/hyphens; matches standard category 'voluntary non-profit - church'.
221,CountyName,dx kalb,T,stage1,True,T,0.95,de kalb,"Misspelling of 'de kalb', confirmed by City 'fort payne' being in DeKalb County, AL."
222,Condition,heart attack,DIST,stage2,False,NONE,0.95,,"Value 'heart attack' is a correct medical condition, consistent with MeasureName and normal samples."
223,CountyName,xe kalb,T,stage1,True,T,0.95,de kalb,与同行的City 'fort payne' 和 State 'al' 匹配的县应为 'de kalb'，当前值 'xe kalb' 编辑距离为1，明显拼写错误。
224,Sample,1 patiexts,FI,stage1,True,T,0.99,1 patients,"'patiexts' is a typo of 'patients', normal samples use 'patients'"
224,Condition,heart attack,DIST,stage2,False,NONE,0.9,,"'heart attack' is a correct value, appears in normal samples"
224,MeasureCode,ami-7a,DIST,stage2,False,NONE,0.9,,"Consistent with Stateavg 'al_ami-7a' and Condition, valid code"
225,Condition,hexrt attxck,FI,stage1,True,T,0.95,heart attack,应为 heart attack，拼写错误，与MeasureCode ami-8a (heart attack) 一致
225,Score,40%,DIST,stage2,False,NONE,0.6,,虽然百分比低，但无明确错误依据，可能是真实值
225,HospitalName,dekalb regional medical center,DIST,stage2,False,NONE,0.8,,名称与County de kalb 相符，结构正常，无错误迹象
226,ZipCode,35968,DIST,stage2,False,NONE,0.95,,ZipCode 35968 是 Alabama 州 Fort Payne 的有效邮政编码，与 City 和 State 一致，属于前序误报。
227,CountyName,dx kalb,T,stage1,True,T,0.95,de kalb,"Hospital is in Fort Payne, AL, which is in DeKalb County; hospital name also contains 'dekalb'; 'dx' is a typo for 'de' (edit distance 1)."
228,PhoneNumber,2568453x50,FI,stage1,True,FI,0.98,,包含字母'x'，不符合10位纯数字格式，且正常样例均为纯数字。
228,City,fort payxe,T,stage1,True,T,1.0,fort payne,与高频值'fort payne'编辑距离1，结合医院真实位置和Stateavg前缀'al'，应修正为'fort payne'。
228,State,ax,VAD,stage1,True,VAD,1.0,al,Stateavg前缀为'al'，且ProviderNumber 10012在多数记录中对应State='al'，City也指向AL州，'ax'为错误值。
229,Condition,heart faxlure,FI,stage1,True,T,0.95,heart failure,拼写错误，'faxlure' 应为 'failure'，与同行 MeasureCode 'hf-4' 一致
229,MeasureName,heart failure patients given smoking cessation advice/counseling,DIST,stage2,False,NONE,0.9,,与同行 Condition、MeasureCode 一致，是合理的度量名称，非错误
230,EmergencyService,yes,DIST,stage2,False,NONE,0.95,,取值 'yes' 是 EmergencyService 列的正常合法值之一，与正常样例中的 'yes' 和 'no' 一致，且符合业务逻辑。前序检测器因语义类型推测为 state_code 误报。
232,ZipCode,359x8,FI,stage1,True,FI,0.9,35968,"Contains non-digit 'x' while zip codes should be 5-digit numbers; given City Fort Payne, AL, likely correct zip is 35968."
234,Sample,82 patientx,FI,stage1,True,T,1.0,82 patients,"Expected 'patients' but found 'patientx', likely a typo with an extra 'x'."
236,Condition,suxgical infection pxevention,FI,stage1,True,T,0.99,surgical infection prevention,明显的拼写错误：'suxgical'应为'surgical'，'pxevention'应为'prevention'，正确值为'surgical infection prevention'。
237,Score,9x%,FI,stage1,True,FI,0.95,,Value '9x%' is not a valid percentage; contains non-numeric 'x'.
238,HospitalOwner,voxuntary non-profit - church,FI,stage1,True,T,1.0,voluntary non-profit - church,'voxuntary' is a typo of 'voluntary'; the correct category is 'voluntary non-profit - church'.
238,Score,xx%,FI,stage1,True,MV,1.0,,'xx%' is a non-numeric placeholder indicating a missing value.
238,CountyName,xe kalb,T,stage1,True,T,1.0,de kalb,"Typo: 'xe kalb' is edit distance 1 from 'de kalb', consistent with Alabama."
239,Condition,surgxcal infectxon preventxon,FI,stage1,True,T,0.95,surgical infection prevention,"The value is a misspelling of 'surgical infection prevention', which matches the context of the measure."
240,Score,empty,MV,stage1,True,MV,0.9,,该列应为百分比，当前值为缺失哨兵“empty”；结合Sample=0 patients，应留空而非字符串
240,MeasureCode,scip-inf-4,DIST,stage2,False,NONE,0.9,,与MeasureName一致，属于SCIP指标系列代码，合法
240,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,stage2,False,NONE,0.95,,与MeasureCode匹配，为心外科血糖控制指标全称，合法
240,Address,200 med center drive,DIST,stage2,False,NONE,1.0,,完全相同值出现在正常样例中，为常见合法地址
242,Address,200 med center drive,DIST,stage2,False,NONE,0.95,,Value matches a normal sample exactly and is consistent with hospital name and location.
243,HospitalName,dexalb regional medical center,T,stage1,True,T,0.95,dekalb regional medical center,CountyName为'de kalb'，医院名应为'dekalb'而非'dexalb'，典型的拼写错误
244,ProviderNumber,x00x5,FI,stage1,True,FI,0.9,,ProviderNumber应为5位数字，当前值包含字母x，不符合格式
244,Score,empty,MV,stage1,True,MV,0.95,,显式缺失哨兵'empty'，表示无数据
244,Stateavg,ax_ami-1,FI,stage1,True,T,0.95,al_ami-1,前缀'ax'应为'al'以匹配州缩写，且与MeasureCode一致，应为'al_ami-1'
244,Condition,heart attack,DIST,stage2,False,NONE,0.9,,标准值'heart attack'与正常样本中正确拼写一致，且与同行MeasureName一致，前序标记为误报
245,Score,empty,MV,stage1,True,MV,1.0,,值为缺失哨兵'empty'，表示无数据
245,EmergencyService,yes,DIST,stage2,False,NONE,1.0,,值'yes'存在于正常样例中，非错误
246,Score,empty,MV,stage1,False,NONE,0.98,,Sample为'0 patients'，无有效数据，Score='empty'表示无评分，符合上下文，非错误
246,EmergencyService,yes,DIST,stage2,False,NONE,0.99,,'yes'是正常样例之一，且与医院信息一致，无错误
247,PhoneNumber,xx46x66221,FI,stage1,True,FI,0.95,,含字母'x'，不符合北美电话号码纯数字格式
247,HospitalOwner,governxent - federal,FI,stage1,True,T,0.97,government - federal,'governxent'为'government'的拼写错误，与标准枚举'government - federal'差一个字母
247,Score,empty,MV,stage1,False,NONE,1.0,,样本量为0，分数合理缺失，'empty'表示缺失哨兵，非错误
248,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0，Score无法计算，'empty'是合理的缺失哨兵，非错误。
248,Stateavg,xl_xmi-5,FI,stage1,True,T,0.98,al_ami-5,值'xl_xmi-5'不符合'al_'前缀格式，且'xmi'疑为'ami'的拼写错误，结合MeasureCode 'ami-5'，应修正为'al_ami-5'。
249,Score,empty,MV,stage1,True,MV,0.95,,"Value 'empty' is a missing value sentinel, not a valid percentage score. Sample is 0 patients, so score is unavailable, but should be null."
249,Condition,heart attack,DIST,stage2,False,NONE,0.98,,"Value 'heart attack' is a correct medical condition, consistent with MeasureCode ami-7a and normal samples include this exact value."
250,Score,empty,MV,stage1,True,MV,0.95,,Score 为 'empty' 明确是缺失值哨兵，且同行 Sample 为 '0 patients' 印证无数据。
250,Stateavg,al_ami-8a,DIST,stage2,False,NONE,0.98,,Stateavg 'al_ami-8a' 由 State 'al' 与 MeasureCode 'ami-8a' 组合而成，完全符合跨列一致性，前序误报。
252,Score,89x,FI,stage1,True,FI,0.95,89%,不符合百分比格式，应为89%，误输入为x
252,CountyName,xlarke,T,stage1,True,T,0.95,clarke,AL州Thomasville在Clarke County，与clarke编辑距离1，疑为typo
253,ProviderNumber,1xx15,FI,stage1,True,FI,0.95,10015,"Contains non-digit characters 'xx', should be a 5-digit number; most similar to normal samples like '10015' assuming 'xx' is a placeholder for '00'."
256,Condition,xneumonia,FI,stage1,True,T,0.95,pneumonia,该值'xneumonia'与正确条件'pneumonia'仅有首字母差异，显然是拼写错误（typo）。
256,Score,x6%,FI,stage1,True,FI,0.9,96%,百分比格式应为数字后跟'%'，'x6%'包含非法字符'x'，最可能为'96%'的误输入（x可能为9的OCR错误）。
256,MeasureName,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,VAD,stage1,True,T,0.99,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,字符串中多个字母'i'被错误替换为'x'，导致整个描述出现系统性拼写错误，与正确的MeasureCode 'pn-3b'对应名称不一致。
